,PGA,RuBP,fRB,fP,fZ,alphar,PSIId,fR,PR,Cc,Ccyt,Ci,Ca,H2OS,gsw,sumA,PhiqE,Rp,Sc,gc,Kmapp_RuBP,PARaP2,fRuBP,phi,Vc,VrTPU,VrE,A,gm,Fmp_d,Fop_d,fRBss_nr,qI,Kinh,Fo,Fm,kD,Fmp_a,PhiIIop,Fmp,PhiIIo,J2pp,J2pm,Fop_a,qPp,NPQ,qPm,qM,qPno_qD,qE,fqEss,PhiqEss,PhiIIoss,J2qE,VrJ,J2,fRBss_r,Vr,qP,PhiII,reg_limit,fRBss,gsc,Photo,Trmmol,gtw,transpiration,Cond,obs_Vr,obs_Vc,obs_fRuBP,obs_PARaP,obs_PARa,obs_PAR,obs_fqEss,obs_PhiqE,obs_PhiIIoss,obs_PhiIIo,obs_qP,obs_PhiII,obs_VrJ,obs_NPQ,obs_qI,obs_qE,obs_qM,obs_Rp,obs_A,obs_gss,obs_VPDleaf,obs_Sc,obs_Photo,obs_transpiration,obs_Trmmol,obs_Cond,obs_gm,obs_reg_limit,dPGA_dt,dRuBP_dt,dPR_dt,dfP_dt,dfZ_dt,dalphar_dt,dPSIId_dt,dfR_dt,dfRB_dt,dCc_dt,dCcyt_dt,dCi_dt,dCa_dt,dH2OS_dt,dgsw_dt
77.0,7.91438691661666e-06,7.304720789735853e-05,0.604970191692664,0.7576254290574267,0.1332600389126288,0.9733126889463457,0.9999975309455947,0.38341555125609844,0.00011998726910625886,0.00019225708510197626,0.00023312881359048595,0.00024382478148970264,0.0003768454855230871,0.015616981259616348,0.09491383710336969,0.0,0.047750762017689,1.4398472292751064e-06,6.426783685112721,0.255759758897343,0.03884377837289681,382.51188675591385,0.9932612946676554,0.43617158281765617,1.0455883536675382e-05,7.607216636156046e-05,2.787924129445247e-05,8.021975924412514e-06,0.155562037599993,0.010780362061114589,0.010780362061114589,1.0,9.16538781220162,0.09522492379823111,0.011075965706237707,0.011076192601271717,646112742.2058477,0.0776307098625697,2.048493035263776e-05,0.010780527118260321,-0.04773027708733636,0.00013853202173449663,6.788233318622663e-05,0.01624066733383066,0.017679531206746445,9.165462216617014,0.008663179912675763,0.271288852179028,0.008663179912675763,-0.2712144477636347,0.9913368200873243,0.1972367885102877,-0.19721630357993505,0.00013853202173449663,5.689503409302379e-05,6.788233318622663e-05,0.9179306851660463,2.787924129445247e-05,-3.718072635924794e-06,1.774646371435335e-07,3.0,0.9179306851660463,0.060842203271390824,7.886286192282223e-06,0.001566923768163528,0.09355691806242791,0.0015734174105860978,0.09451809432395872,2.787924129445247e-05,1.0455883536675382e-05,0.9932612946676554,786.0,839.0,1000.0,0.9913368200873243,0.047750762017689,-0.19721630357993505,-0.04773027708733636,-3.718072635924794e-06,1.774646371435335e-07,5.689503409302379e-05,9.165462216617014,9.16538781220162,-0.2712144477636347,0.271288852179028,1.4398472292751064e-06,8.021975924412514e-06,0.14847186416435718,1652372.0930966623,6.426783685112721,7.886286192282223e-06,0.0015734174105860978,0.001566923768163528,0.09451809432395872,0.155562037599993,3.0,-1.2663531317854212e-07,6.852012164842648e-08,1.6808648133985616e-06,0.004370403012259085,0.0016046035807966803,-0.0003223614878929665,-1.996877856889597e-09,0.0038721502269351165,0.0030812686527423912,-4.022024891303724e-07,-2.4072021309745816e-07,-2.1715943871172745e-07,-8.325502467288327e-09,3.9220755232164314e-07,6.105615084952573e-05
78.0,7.790556524436171e-06,7.311421434566615e-05,0.6080363416011102,0.7619549378600087,0.13486311451478236,0.9729906270688614,0.9999975289524302,0.3872755683393994,0.0001216609847585001,0.0001918584399055293,0.0002328907143692562,0.00024361006541205794,0.0003768372542998786,0.015617373603047421,0.09497485846543365,0.0,0.048203876019757834,1.4599318171020013e-06,6.4246571105356916,0.25567512990907343,0.038548944105800405,382.38531643806255,0.9933197591577703,0.43707786406544774,1.04934277859776e-05,7.615526203418251e-05,2.7987678997404585e-05,8.039513282101313e-06,0.1553480340648837,0.010776794920066503,0.010776794920066503,1.0,9.168752305940345,0.09517961239802422,0.011075965719427622,0.011076192797624517,648036846.2978921,0.07739293106940812,2.050146661802905e-05,0.010776959531707844,-0.048183374553139806,0.0001385323801625396,6.815446153893706e-05,0.016225990842216816,0.01767116404619731,9.168827374127073,0.008693770141837741,0.27465365082016824,0.008693770141837741,-0.27457858263344015,0.9913062298581623,0.19722706335132545,-0.19720656188470742,0.0001385323801625396,5.6888422257147604e-05,6.815446153893706e-05,0.9179306851660463,2.7987678997404585e-05,-3.6990982885836434e-06,1.7823503834770413e-07,3.0,0.9179306851660463,0.06088131952912413,7.906864250303425e-06,0.001567920812730968,0.09361644898460537,0.001574418645362421,0.09457885513314827,2.7987678997404585e-05,1.04934277859776e-05,0.9933197591577703,786.0,839.0,1000.0,0.9913062298581623,0.048203876019757834,-0.19720656188470742,-0.048183374553139806,-3.6990982885836434e-06,1.7823503834770413e-07,5.6888422257147604e-05,9.168827374127073,9.168752305940345,-0.27457858263344015,0.27465365082016824,1.4599318171020013e-06,8.039513282101313e-06,0.14847186416435718,1652372.0930966623,6.4246571105356916,7.906864250303425e-06,0.001574418645362421,0.001567920812730968,0.09457885513314827,0.1553480340648837,3.0,-1.2115592031922213e-07,6.556310814385781e-08,1.6665813692161068e-06,0.004288869160365473,0.0016015486256921205,-0.0003217624528008457,-1.9894749521301262e-09,0.0038479093196519864,0.003051080715943564,-3.951673080693678e-07,-2.3545294395318723e-07,-2.1225240184254752e-07,-8.138934495473008e-09,3.9246047906303974e-07,6.098658649677282e-05
79.0,7.672035653397148e-06,7.317835526510998e-05,0.6110724515668404,0.7662036720427148,0.13646313829226978,0.9726691636698108,0.9999975269669011,0.3911114204293121,0.00012332046205250152,0.00019146668040744542,0.00023265785011246796,0.00024340022096062624,0.0003768292040303413,0.015617766147819415,0.09503581030277715,0.0,0.04865369933236058,1.4798455446300183e-06,6.4225344877117605,0.2555906581844476,0.03826675155570749,382.2589813222356,0.9933755982424806,0.437972167994912,1.053053058121444e-05,7.623735404345216e-05,2.809522188441881e-05,8.05677813611871e-06,0.1551363155737174,0.010773234407735246,0.010773234407735246,1.0,9.172112769548896,0.09513463006676395,0.011075965732567005,0.011076192993225124,649949160.2965631,0.07715778448213927,2.0517939535504037e-05,0.010773398578924833,-0.048633181392825076,0.00013853273598532837,6.842435778549952e-05,0.01621139802029079,0.017662857604651108,9.172188496791623,0.008724072903483078,0.27801441892564505,0.008724072903483078,-0.27793869168291785,0.9912759270965169,0.19721742980464846,-0.19719691186511296,0.00013853273598532837,5.688190699523417e-05,6.842435778549952e-05,0.9179306851660463,2.809522188441881e-05,-3.680614658768819e-06,1.7900000033699494e-07,3.0,0.9179306851660463,0.06092039121972894,7.926989924146802e-06,0.0015689183697523482,0.0936760105040667,0.0015754187262577474,0.09463964796678821,2.809522188441881e-05,1.053053058121444e-05,0.9933755982424806,786.0,839.0,1000.0,0.9912759270965169,0.04865369933236058,-0.19719691186511296,-0.048633181392825076,-3.680614658768819e-06,1.7900000033699494e-07,5.688190699523417e-05,9.172188496791623,9.172112769548896,-0.27793869168291785,0.27801441892564505,1.4798455446300183e-06,8.05677813611871e-06,0.14847186416435718,1652372.0930966623,6.4225344877117605,7.926989924146802e-06,0.0015754187262577474,0.0015689183697523482,0.09463964796678821,0.1551363155737174,3.0,-1.1604175880311799e-07,6.28029512164676e-08,1.652388219531172e-06,0.0042088511695061,0.0015984999150639421,-0.0003211645308786116,-1.9820750730807635e-09,0.003823820168527335,0.0030211885389474953,-3.883147976839642e-07,-2.3030541925634042e-07,-2.0745927982579342e-07,-7.963403435416199e-09,3.92612761141392e-07,6.091710140220123e-05
80.0,7.558492683535548e-06,7.323980932090799e-05,0.6140788160242032,0.7703731346907735,0.13806011649826233,0.9723482976369651,0.9999975249889431,0.3949232588484477,0.0001249657915448942,0.00019108164944911787,0.00023243008643573747,0.00024319512160008485,0.0003768213242218903,0.015618158799729248,0.09509669269461728,0.0,0.0491002666142662,1.4995894985387306e-06,6.42041580929688,0.2555063434312024,0.03799641115127511,382.13288097132727,0.9934289836102677,0.43885468520182347,1.0567199160787626e-05,7.631845630047669e-05,2.8201884833882017e-05,8.073776373260537e-06,0.15492685557146713,0.010769680511801829,0.010769680511801829,1.0,9.17546920445933,0.09508997333857339,0.011075965745656289,0.011076193188079885,651849787.7284675,0.07692522567875339,2.0534349639279277e-05,0.01076984424750759,-0.04907973226462692,0.0001385330892319338,6.869205812308971e-05,0.01619688805443678,0.017654611205619255,9.175545586116721,0.008754093233614235,0.28137115792879364,0.008754093233614235,-0.28129477627140176,0.9912459067663858,0.1972078862630446,-0.19718735191340533,0.0001385330892319338,5.6875486554793736e-05,6.869205812308971e-05,0.9179306851660463,2.8201884833882017e-05,-3.662603745771474e-06,1.7975961123388362e-07,3.0,0.9179306851660463,0.06095941839398543,7.946689445274336e-06,0.0015699161998344027,0.09373558832726636,0.001576417654616964,0.09470045823679765,2.8201884833882017e-05,1.0567199160787626e-05,0.9934289836102677,786.0,839.0,1000.0,0.9912459067663858,0.0491002666142662,-0.19718735191340533,-0.04907973226462692,-3.662603745771474e-06,1.7975961123388362e-07,5.6875486554793736e-05,9.175545586116721,9.17546920445933,-0.28129477627140176,0.28137115792879364,1.4995894985387306e-06,8.073776373260537e-06,0.14847186416435718,1652372.0930966623,6.42041580929688,7.946689445274336e-06,0.001576417654616964,0.0015699161998344027,0.09470045823679765,0.15492685557146713,3.0,-1.1128922054812472e-07,6.023778317099585e-08,1.6382858640949655e-06,0.00413032083781395,0.0015954574278013909,-0.0003205677200575185,-1.9742683945187054e-09,0.003799881823255163,0.002991589222885646,-3.817935195276878e-07,-2.2517102599527323e-07,-2.02690833927305e-07,-7.797661001299942e-09,3.9267893896727997e-07,6.084769547550348e-05
81.0,7.4495569785744436e-06,7.329877649051014e-05,0.6170557264507502,0.7744648002778254,0.13965405534008454,0.972028027860232,0.9999975230185054,0.39871123394464014,0.00012659706420965058,0.0001907031909977971,0.00023220730064398872,0.00024299465360980553,0.0003768136054190104,0.0156185514766802,0.09515750572007776,0.0,0.049543612233950034,1.519164770515807e-06,6.418301067961112,0.25542218535763606,0.03773704042517725,382.00701494907116,0.9934801032856594,0.43972561066273125,1.0603440711203384e-05,7.639858323604679e-05,2.83075813431829e-05,8.090514724362612e-06,0.15471961043416432,0.010766133219970924,0.010766133219970924,1.0,9.178821612114705,0.095045638776605,0.011075965758695804,0.011076193382193794,653738831.7422028,0.0766952111476758,2.0550697350182822e-05,0.010766296525076905,-0.04952306153659985,0.0001385334399270987,6.895735188111615e-05,0.016182460138256295,0.017646424273575267,9.17889864361762,0.008783804752966144,0.2847238692727938,0.008783804752966144,-0.28464683776987876,0.9912161952470339,0.19719844110616344,-0.19717789040881326,0.0001385334399270987,5.6869159161565736e-05,6.895735188111615e-05,0.9179306851660463,2.83075813431829e-05,-3.6450354130044413e-06,1.8051331306130459e-07,3.0,0.9179306851660463,0.06099840110261395,7.96598645247413e-06,0.0015709140943485267,0.09379516999753629,0.0015774154317833048,0.09476127322924498,2.83075813431829e-05,1.0603440711203384e-05,0.9934801032856594,786.0,839.0,1000.0,0.9912161952470339,0.049543612233950034,-0.19717789040881326,-0.04952306153659985,-3.6450354130044413e-06,1.8051331306130459e-07,5.6869159161565736e-05,9.17889864361762,9.178821612114705,-0.28464683776987876,0.2847238692727938,1.519164770515807e-06,8.090514724362612e-06,0.14847186416435718,1652372.0930966623,6.418301067961112,7.96598645247413e-06,0.0015774154317833048,0.0015709140943485267,0.09476127322924498,0.15471961043416432,3.0,-1.0679325798617248e-07,5.781082051800593e-08,1.6242749008283595e-06,0.004053251085924199,0.001592421201625995,-0.000319972018272795,-1.966689553995881e-09,0.0037760933396510745,0.0029622798980007735,-3.753180791297774e-07,-2.202344514072201e-07,-1.9810118565497124e-07,-7.640669773444597e-09,3.926716946827684e-07,6.0778368626478524e-05
82.0,7.344895853023255e-06,7.33554363339954e-05,0.6200034714139455,0.7784801150365389,0.14124496102369016,0.9717083532315889,0.9999975210555393,0.4024754951134615,0.00012821437166229838,0.00019033115540801213,0.0002319893766418582,0.0002427987096823497,0.0003768060395316195,0.015618944112948003,0.09521824945819209,0.0,0.04998377026313562,1.5385724599475805e-06,6.416190256388181,0.25533818367259087,0.03748784726910299,381.88138282001444,0.9935291255855604,0.44058513140990363,1.0639262206808631e-05,7.64777486651221e-05,2.841223496520068e-05,8.106999780368628e-06,0.1545145355542872,0.01076259251997013,0.01076259251997013,1.0,9.182169993968644,0.09500162297368644,0.011075965771685879,0.011076193575571656,655616395.0669198,0.07646769826860408,2.0566983072598155e-05,0.010762755399278066,-0.049963203280063026,0.00013853378809480985,6.92200527608529e-05,0.016168113472684403,0.017638296250610502,9.182247670818693,0.008813184233749792,0.2880725544112792,0.008813184233749792,-0.2879948775612302,0.9911868157662502,0.19718910171116064,-0.19716853472808804,0.00013853378809480985,5.686292311229032e-05,6.92200527608529e-05,0.9179306851660463,2.841223496520068e-05,-3.6278821022580415e-06,1.8126061095122092e-07,3.0,0.9179306851660463,0.06103733939627698,7.984901170951272e-06,0.0015719118862721714,0.09385474554239716,0.0015784120590984026,0.0948220827651936,2.841223496520068e-05,1.0639262206808631e-05,0.9935291255855604,786.0,839.0,1000.0,0.9911868157662502,0.04998377026313562,-0.19716853472808804,-0.049963203280063026,-3.6278821022580415e-06,1.8126061095122092e-07,5.686292311229032e-05,9.182247670818693,9.182169993968644,-0.2879948775612302,0.2880725544112792,1.5385724599475805e-06,8.106999780368628e-06,0.14847186416435718,1652372.0930966623,6.416190256388181,7.984901170951272e-06,0.0015784120590984026,0.0015719118862721714,0.0948220827651936,0.1545145355542872,3.0,-1.0245944534661227e-07,5.547100255636617e-08,1.610355817596041e-06,0.003977615303645602,0.0015893912683685874,-0.00031937742346351884,-1.9601086946575107e-09,0.003752453779510876,0.0029332577231870527,-3.685629411705671e-07,-2.1570786175353723e-07,-1.938679294139225e-07,-7.491593195722268e-09,3.9260119735863005e-07,6.07091207650282e-05
83.0,7.2443510784032735e-06,7.340987371609152e-05,0.6229223366934391,0.7824205001896816,0.14283283983317135,0.9713892726450775,0.9999975190999641,0.4062161908210522,0.00012981780572876038,0.00018996540867565514,0.00023177618561259414,0.00024260716611651525,0.00037679861898731314,0.015619336648336278,0.09527892398790323,0.0,0.050420774639208035,1.5578136687451247e-06,6.414083367275446,0.25525433808545145,0.03724845494857922,381.7559841495154,0.9935761356189784,0.44143340464691905,1.0674670121468956e-05,7.655596376193468e-05,2.8516005350052594e-05,8.123235377940835e-06,0.15431162964243372,0.010759058399549907,0.010759058399549907,1.0,9.185514351482126,0.09495792253607921,0.01107596578462704,0.01107619376822141,657482580.6923766,0.07624264521684007,2.058320747542948e-05,0.010759220857782791,-0.050400191431732605,0.00013853413376855618,6.948054941366626e-05,0.016153847262645613,0.017630226356951807,9.185592669251516,0.008842281539182269,0.2914172148082521,0.008842281539182269,-0.2913388970388624,0.9911577184608177,0.19717985222059986,-0.19715926901312444,0.00013853413376855618,5.685677694039693e-05,6.948054941366626e-05,0.9179306851660463,2.8516005350052594e-05,-3.611147305336572e-06,1.8200251547714857e-07,3.0,0.9179306851660463,0.061076233325578995,8.003452531717171e-06,0.0015729094226300964,0.09391430582809762,0.0015794075379022853,0.09488287752129157,2.8516005350052594e-05,1.0674670121468956e-05,0.9935761356189784,786.0,839.0,1000.0,0.9911577184608177,0.050420774639208035,-0.19715926901312444,-0.050400191431732605,-3.611147305336572e-06,1.8200251547714857e-07,5.685677694039693e-05,9.185592669251516,9.185514351482126,-0.2913388970388624,0.2914172148082521,1.5578136687451247e-06,8.123235377940835e-06,0.14847186416435718,1652372.0930966623,6.414083367275446,8.003452531717171e-06,0.0015794075379022853,0.0015729094226300964,0.09488287752129157,0.15431162964243372,3.0,-9.843114431051136e-08,5.329599525409544e-08,1.5965286377125325e-06,0.0039033859816702456,0.0015863675230336984,-0.00031878393357260757,-1.9528425681007364e-09,0.0037289622104672068,0.002904519884786224,-3.6227170695822923e-07,-2.1109075453102198e-07,-1.8956787958191926e-07,-7.349505125534258e-09,3.9247676751456474e-07,6.0639951801157495e-05
84.0,7.147803505416366e-06,7.346215243111135e-05,0.6258126051591125,0.7862873490943458,0.14441769805196336,0.971070784996833,0.9999975171516999,0.40993346857638224,0.00013140745874228783,0.00018960582314206305,0.00023156760357392648,0.00024241990366489837,0.0003767913373469141,0.015619729036031819,0.09533952938806275,0.0,0.050854658961482696,1.576889504907454e-06,6.411980393334088,0.25517064830615244,0.037018579774800865,381.63081850375534,0.9936211992752815,0.44227057865204644,1.070967073499069e-05,7.66332389738643e-05,2.8619099629274874e-05,8.139225068228924e-06,0.1541108921646331,0.01075553084648391,0.01075553084648391,1.0,9.188854686126138,0.09491453410385174,0.011075965797519823,0.011076193960150941,659337490.9875388,0.07602001103667856,2.0599371222569215e-05,0.010755692888287606,-0.050834059590260126,0.00013853447698144734,6.973934632188631e-05,0.016139660721219147,0.01762221382164039,9.188933640456321,0.008871161168279391,0.29475785193776183,0.008871161168279391,-0.2946788976075787,0.9911288388317206,0.19717067212620745,-0.1971500727549849,0.00013853447698144734,5.685071925569908e-05,6.973934632188631e-05,0.9179306851660463,2.8619099629274874e-05,-3.5948406157914108e-06,1.8274034208062798e-07,3.0,0.9179306851660463,0.061115082941065865,8.021656632714778e-06,0.0015739065844567895,0.09397384375151828,0.00158040186953336,0.09494365024645954,2.8619099629274874e-05,1.070967073499069e-05,0.9936211992752815,786.0,839.0,1000.0,0.9911288388317206,0.050854658961482696,-0.1971500727549849,-0.050834059590260126,-3.5948406157914108e-06,1.8274034208062798e-07,5.685071925569908e-05,9.188933640456321,9.188854686126138,-0.2946788976075787,0.29475785193776183,1.576889504907454e-06,8.139225068228924e-06,0.14847186416435718,1652372.0930966623,6.411980393334088,8.021656632714778e-06,0.00158040186953336,0.0015739065844567895,0.09494365024645954,0.1541108921646331,3.0,-9.489974958766338e-08,5.138950784682055e-08,1.5827932633223114e-06,0.0038305358580889093,0.001583349833258146,-0.0003181915465468728,-1.9432294484742364e-09,0.003705617706163734,0.002876063597788303,-3.57218830097608e-07,-2.0586529172650955e-07,-1.8476149204444526e-07,-7.213635730435239e-09,3.9230567141258696e-07,6.0570861644975636e-05
85.0,7.054740326084742e-06,7.351255017589091e-05,0.6286745570165205,0.7900820286336345,0.1459995417169518,0.97075288918501,0.9999975152107443,0.41362747499095837,0.0001329834228989798,0.00018925224110572826,0.0002313635473186018,0.00024223685279733059,0.0003767841884293054,0.015620121231467088,0.09540006573743359,0.0,0.051285456505940685,1.5958010747877575e-06,6.409881327288621,0.2550871140451594,0.036797000776392245,381.50588544970896,0.9936645649851912,0.44309687762159683,1.0744270797517311e-05,7.67095918595459e-05,2.8721048773546272e-05,8.154979109046596e-06,0.1539122180702723,0.01075200984856815,0.01075200984856815,1.0,9.192190999389618,0.09487145434940594,0.011075965810364238,0.01107619415136048,661181227.7490377,0.07579975561404884,2.0615474333757017e-05,0.010752171478507934,-0.05126484103160693,0.00013853481774294993,6.999530105633929e-05,0.016125553069319436,0.0176142584255835,9.192270585987524,0.008899678373060993,0.29809446728473965,0.008899678373060993,-0.2980148806868339,0.991100321626939,0.19716160743363773,-0.19714099195930396,0.00013853481774294993,5.684474810711958e-05,6.999530105633929e-05,0.9179306851660463,2.8721048773546272e-05,-3.5788873502097412e-06,1.8347109107853134e-07,3.0,0.9179306851660463,0.06115388829322666,8.039528926736596e-06,0.0015749032584932167,0.09403335255025853,0.0015813950553284601,0.0950043940370311,2.8721048773546272e-05,1.0744270797517311e-05,0.9936645649851912,786.0,839.0,1000.0,0.991100321626939,0.051285456505940685,-0.19714099195930396,-0.05126484103160693,-3.5788873502097412e-06,1.8347109107853134e-07,5.684474810711958e-05,9.192270585987524,9.192190999389618,-0.2980148806868339,0.29809446728473965,1.5958010747877575e-06,8.154979109046596e-06,0.14847186416435718,1652372.0930966623,6.409881327288621,8.039528926736596e-06,0.0015813950553284601,0.0015749032584932167,0.0950043940370311,0.1539122180702723,3.0,-9.137791446041304e-08,4.948770563504166e-08,1.56915069312531e-06,0.003759042078974793,0.001580338458431676,-0.0003176002603368821,-1.9355934543694147e-09,0.003682419345880196,0.0028478861034150747,-3.513933109737077e-07,-2.0131188660112102e-07,-1.8054285124375598e-07,-7.083666262586877e-09,3.9209483054591994e-07,6.0501850206692886e-05
86.0,6.964699004664099e-06,7.356131746410682e-05,0.6315084696124341,0.7938058787623243,0.14757837687127134,0.9704355841098453,0.9999975132770915,0.417298355730635,0.0001345457907670417,0.00018890451151030099,0.00023116393562621642,0.00024205794523538335,0.00037677716693861404,0.015620513200294136,0.09546053311468763,0.0,0.05171320020197787,1.6145494892045007e-06,6.407786161877309,0.2550037350134847,0.036582616677771664,381.3811845551692,0.9937064558819325,0.44391251668049797,1.0778476820872402e-05,7.678503925855233e-05,2.882139454192717e-05,8.170507206875199e-06,0.15371551063162361,0.010748495393621705,0.010748495393621705,1.0,9.195523292771131,0.09482867997980221,0.011075965823160328,0.011076194341850596,663013892.0873451,0.07558183966708341,2.063151685629653e-05,0.010748656616184144,-0.05169256868512158,0.00013853515606346116,7.024729695154741e-05,0.016111523536157458,0.01760635992802729,9.19560350740792,0.00892769192488148,0.3014270623441284,0.00892769192488148,-0.30134684770733955,0.9910723080751185,0.19715270302601057,-0.19713207150915427,0.00013853515606346116,5.683886162319467e-05,7.024729695154741e-05,0.9179306851660463,2.882139454192717e-05,-3.563216747033693e-06,1.8419182643601467e-07,3.0,0.9179306851660463,0.06119264943249207,8.057082653464911e-06,0.001575899357450736,0.094092827012542,0.0015823870966228065,0.09506510357181505,2.882139454192717e-05,1.0778476820872402e-05,0.9937064558819325,786.0,839.0,1000.0,0.9910723080751185,0.05171320020197787,-0.19713207150915427,-0.05169256868512158,-3.563216747033693e-06,1.8419182643601467e-07,5.683886162319467e-05,9.19560350740792,9.195523292771131,-0.30134684770733955,0.3014270623441284,1.6145494892045007e-06,8.170507206875199e-06,0.14847186416435718,1652372.0930966623,6.407786161877309,8.057082653464911e-06,0.0015823870966228065,0.001575899357450736,0.09506510357181505,0.15371551063162361,3.0,-8.738974287854221e-08,4.733284126891472e-08,1.5556017931268796e-06,0.003688882228149251,0.001577333651351194,-0.0003170100728970758,-1.933949753541841e-09,0.0036593662148350268,0.002819984671034623,-3.429386918508421e-07,-1.9860526602418587e-07,-1.7792055795886872e-07,-6.9593799357027365e-09,3.9184959772176146e-07,6.0432917396623274e-05
87.0,6.8783052923176534e-06,7.360811318868063e-05,0.6343146177007719,0.79746022264671,0.1491542101609141,0.9701188686735824,0.9999975113505377,0.420946255579712,0.00013609465499613593,0.00018856258658647032,0.00023096860768312508,0.000241883008747291,0.0003767702677374122,0.015620904909210986,0.09552093159840849,0.0,0.05213792326953898,1.6331358599536312e-06,6.405694889851665,0.25492051092266826,0.036376917362661076,381.2567153887179,0.9937465880767203,0.4447174735714762,1.0812293952614253e-05,7.685957613290522e-05,2.8921536253891417e-05,8.185800798124444e-06,0.15352093000004954,0.010744987469485882,0.010744987469485882,1.0,9.198851567761329,0.0947862076730461,0.011075965835909439,0.011076194531641366,664835587.1464567,0.07536622444069584,2.0647500481623213e-05,0.010745148289092522,-0.05211727576905736,0.0001385354920129945,7.049874271241474e-05,0.016097571346180964,0.017598516696290523,9.198932406278193,0.008955634997676602,0.30475563862125377,0.008955634997676602,-0.3046748001043902,0.9910443650023234,0.1971438212085289,-0.1971231737080473,0.0001385354920129945,5.683305971921875e-05,7.049874271241474e-05,0.9179306851660463,2.8921536253891417e-05,-3.5479881708927204e-06,1.849114779277693e-07,3.0,0.9179306851660463,0.06123136640923621,8.074330656469435e-06,0.0015768947966985226,0.09415226208528357,0.0015833779947500518,0.09512577369133267,2.8921536253891417e-05,1.0812293952614253e-05,0.9937465880767203,786.0,839.0,1000.0,0.9910443650023234,0.05213792326953898,-0.1971231737080473,-0.05211727576905736,-3.5479881708927204e-06,1.849114779277693e-07,5.683305971921875e-05,9.198932406278193,9.198851567761329,-0.3046748001043902,0.30475563862125377,1.6331358599536312e-06,8.185800798124444e-06,0.14847186416435718,1652372.0930966623,6.405694889851665,8.074330656469435e-06,0.0015833779947500518,0.0015768947966985226,0.09512577369133267,0.15352093000004954,3.0,-8.432427348477098e-08,4.5677266692486444e-08,1.5421443302114983e-06,0.0036200234620499708,0.0015743345895534353,-0.0003164209821856268,-1.927119275301533e-09,0.003636457403782823,0.0027923565955430955,-3.3716823889780093e-07,-1.944271504732286e-07,-1.7400834681121093e-07,-6.839463272627182e-09,3.9157516511691035e-07,6.0364063125181494e-05
88.0,6.796063381386055e-06,7.365266239155783e-05,0.6370932732360847,0.8010463564579372,0.1507270481401516,0.9698027417805278,0.9999975094309077,0.42457131839155,0.00013763010844219698,0.00018822641075495595,0.00023077741944452058,0.00024171189090181933,0.00037676348637647307,0.015621296332628279,0.09558126126708948,0.0,0.05255965851180298,1.6515613013063637e-06,6.403607503976825,0.254837441484792,0.036181103289014416,381.13247751974745,0.9937847354995644,0.445511747158627,1.0845727429393138e-05,7.693319942616391e-05,2.902276050491864e-05,8.200853592974064e-06,0.15332859629296974,0.010741486064024834,0.010741486064024834,1.0,9.202175825863506,0.09474403414881971,0.01107596584861273,0.011076194720750053,666646415.0655031,0.0751528720097322,2.0663426663432505e-05,0.010741646485031862,-0.052538995085139546,0.00013853582565257126,7.075277387263339e-05,0.016083695733554036,0.01759072730755083,9.202257284169535,0.00898390539475015,0.3080801976315577,0.00898390539475015,-0.30799873932552835,0.9910160946052499,0.197134835540417,-0.19711417211375357,0.00013853582565257126,5.6827342154862294e-05,7.075277387263339e-05,0.9179306851660463,2.902276050491864e-05,-3.533342614848422e-06,1.8563827027563536e-07,3.0,0.9179306851660463,0.061270039273775306,8.091284058817293e-06,0.0015778895112053839,0.0942116538856409,0.001584367751042248,0.09518640043042031,2.902276050491864e-05,1.0845727429393138e-05,0.9937847354995644,786.0,839.0,1000.0,0.9910160946052499,0.05255965851180298,-0.19711417211375357,-0.052538995085139546,-3.533342614848422e-06,1.8563827027563536e-07,5.6827342154862294e-05,9.202257284169535,9.202175825863506,-0.30799873932552835,0.3080801976315577,1.6515613013063637e-06,8.200853592974064e-06,0.14847186416435718,1652372.0930966623,6.403607503976825,8.091284058817293e-06,0.001584367751042248,0.0015778895112053839,0.09518640043042031,0.15332859629296974,3.0,-8.345718171959147e-08,4.521223269465544e-08,1.5287763736624541e-06,0.0035524341033547472,0.0015713405168897338,-0.00031583298616454526,-1.9061210294077195e-09,0.0036136920093244804,0.00276499919939796,-3.384118270141677e-07,-1.8609633694667378e-07,-1.6645953391797383e-07,-6.7228478724234225e-09,3.912755410118388e-07,6.0295287302885175e-05
